Item_Identifier,Outlet_Identifier,sales_predictions
FDM28,OUT017,2513.5
NCL42,OUT046,3778.5
FDJ15,OUT019,1798.0
FDI32,OUT018,2283.5
DRL11,OUT046,2489.5
DRO59,OUT018,1653.0
FDA07,OUT019,820.0
NCO53,OUT013,2440.0
FDO21,OUT045,3640.5
FDW39,OUT045,2928.0
NCV17,OUT013,1857.5
FDE22,OUT046,2467.5
NCB06,OUT018,2864.0
DRF48,OUT017,2657.0
FDB05,OUT013,3612.0
FDP28,OUT027,5499.5
FDP23,OUT046,3417.5
NCS41,OUT018,3359.0
FDS40,OUT018,1095.5
FDA16,OUT017,3179.5
FDN20,OUT035,2300.5
FDF04,OUT027,5526.0
DRG36,OUT018,3070.5
FDW16,OUT018,1962.0
FDU09,OUT017,606.0
FDW01,OUT046,2352.0
FDB15,OUT045,4041.0
NCJ17,OUT049,1567.5
NCT18,OUT018,3281.5
FDG16,OUT018,3734.0
FDP27,OUT017,2624.5
FDQ44,OUT027,3353.5
FDL50,OUT027,3463.0
FDW57,OUT027,4190.0
FDS34,OUT013,1578.0
NCV30,OUT035,550.0
FDD26,OUT018,3360.0
FDA03,OUT045,2374.0
FDS27,OUT018,3603.0
FDM12,OUT013,2732.0
NCV42,OUT027,3180.5
NCS41,OUT046,2905.5
FDN56,OUT018,2648.0
DRK59,OUT046,3607.5
NCG18,OUT046,1607.0
NCN26,OUT017,1577.0
FDI60,OUT027,2492.0
NCI43,OUT049,1167.0
NCL17,OUT049,2572.0
FDQ19,OUT019,2779.0
FDY43,OUT049,2903.0
FDR36,OUT049,996.0
FDJ58,OUT049,3030.0
DRY23,OUT045,714.0
FDK26,OUT027,4488.5
DRH03,OUT045,1554.0
FDC10,OUT010,325.5
FDD23,OUT013,2741.0
FDP32,OUT045,1956.0
FDO31,OUT035,966.0
FDQ57,OUT013,2110.5
FDX32,OUT027,3667.0
FDC39,OUT027,4534.5
FDU55,OUT046,4062.0
FDL45,OUT013,1723.0
DRK37,OUT049,3360.0
FDK22,OUT013,3176.5
DRG37,OUT027,3975.5
FDK22,OUT017,3108.0
DRH36,OUT018,1637.5
DRC36,OUT018,3242.0
DRE03,OUT027,2231.5
FDF34,OUT046,3144.0
FDZ22,OUT046,1260.0
FDC44,OUT010,-32.0
FDN31,OUT027,4345.5
FDO03,OUT017,3378.0
FDA01,OUT049,1341.0
NCH42,OUT049,3988.0
FDF46,OUT018,2201.5
DRL35,OUT046,702.5
FDW46,OUT049,1380.5
FDB58,OUT046,2277.0
FDD47,OUT018,3011.5
NCO17,OUT045,1841.0
FDJ26,OUT017,3195.0
FDU37,OUT045,1249.0
